Month,CRCode,CRName,SDName,latitude,longitude,Max Hashrate,Min Hashrate,Avg Hashrate
201806,THA,Thailand,Ratchaburi,13.8162899,99.877388,0.330667941,0.330667941,0.330667941
201806,THA,Thailand,Roi Et,15.67782974,104.1102524,63.37585023,0.061898432,27.31041897
201806,THA,Thailand,Sakon Nakhon,17.16115952,104.1472473,13.90617512,6.036726063,13.23014914
201806,THA,Thailand,Samut Prakan,13.65853977,100.5336227,13.95972541,5.342812058,12.32268834
201806,THA,Thailand,Samut Sakhon,13.54753017,100.2736206,16.55620176,7.899380206,9.651807884
201806,THA,Thailand,Samut Sakhon,13.65330029,100.2597198,22.74971003,7.670060767,17.20756738
201806,THA,Thailand,Samut Sakhon,13.59072018,100.1074829,10.78987411,3.090034901,9.984394577
201806,THA,Thailand,Samut Songkhram,13.41456032,100.0026398,5.317564013,0.016289061,3.380779371
201806,THA,Thailand,Saraburi,14.61149979,100.9082489,48.12114446,18.21524263,41.68722826
201806,THA,Thailand,Songkhla,7.198820114,100.5951004,27.63846451,8.929968744,20.76011914
201806,THA,Thailand,Songkhla,7.008359909,100.4766769,41.94921919,1.018066322,20.01265133
201806,THA,Thailand,Songkhla,6.741919994,100.691391,13.8522176,0.000814453,8.904556937
201806,THA,Thailand,Surat Thani,9.53567028,99.93566895,13.97871234,4.470532833,12.4147019
201806,THA,Thailand,Surat Thani,9.140110016,99.333107,82.71851541,13.44417662,31.73243885
201806,THA,Thailand,Trang,7.556330204,99.61141205,13.72842074,4.117060206,11.5441346
201806,THA,Thailand,Trang,7.172279835,99.6863327,14.36858084,8.677997329,13.5083657
201806,THA,Thailand,Trat,11.77643967,102.8856735,2849.674329,1794.091041,2602.393114
201806,THA,Thailand,Ubon Ratchathani,15.22482967,104.85289,357.6987348,233.6805838,291.7948468
201806,THA,Thailand,Ubon Ratchathani,14.5838604,104.9248123,27.59615749,15.9274949,26.61009533
201806,THA,Thailand,Ubon Ratchathani,14.90598011,105.0783615,27.61565982,8.147788388,25.40895153
201806,THA,Thailand,Udon Thani,17.68741989,102.4725571,56.92701092,0.193839828,42.64183428
201806,THA,Thailand,Uttaradit,17.6255703,100.0942078,28.50585702,17.74530322,27.28036268
201806,THA,Thailand,Uttaradit,17.99283028,100.8794403,0.096919914,0.059964106,0.078085687
201806,TJK,Tajikistan,Dushanbe,38.53575134,68.77905273,195.0284106,122.8531586,173.6132816
201806,TJK,Tajikistan,Sughd,40.28527069,69.62792206,66.38606873,17.71598291,49.24354222
201806,TKM,Turkmenistan,Ahal,37.95000076,58.3833313,5030.443661,3111.529888,4274.392362
201806,TKM,Turkmenistan,Lebap,38.78392029,63.88034821,14.00126251,2.920628665,12.53047232
201806,TUN,Tunisia,Tunis,36.81896973,10.1657896,187.9236407,43.80189628,154.2907328
201806,TUR,Turkey,Ankara,39.91986847,32.85427094,579.9312997,178.7675594,408.1641832
201806,TUR,Turkey,Ankara,39.57715988,32.14131928,17.71191064,12.46357514,13.88107639
201806,TUR,Turkey,Antalya,36.9081192,30.69556046,97.35483179,0.061083979,37.0895814
201806,TUR,Turkey,Aydin,37.85562134,27.25659943,0.382792937,0.382792937,0.382792937
201806,TUR,Turkey,Balikesir,39.5961113,27.02444077,122.544236,2.808234143,103.1039998
201806,TUR,Turkey,Balikesir,39.50040817,26.97269058,0.7291391,0.376684539,0.552911819
201806,TUR,Turkey,Balikesir,39.64916992,27.88611031,1.707507198,1.707507198,1.707507198
201806,TUR,Turkey,Bursa,40.19166946,29.06110954,913.8448365,424.1557501,562.4168667
201806,TUR,Turkey,Bursa,40.07806015,29.51333046,21.00474436,4.077966459,11.78404981
201806,TUR,Turkey,Bursa,40.0336113,29.66472054,10.75078036,2.676292747,7.7941376
201806,TUR,Turkey,Canakkale,40.14556122,26.40638924,28.0497633,26.09359977,27.41139023
201806,TUR,Turkey,Diyarbakir,38.13613129,39.44929123,13.90108479,0.068414057,10.72983728
201806,TUR,Turkey,Diyarbakir,38.25722122,40.08277893,0.122982412,0.000814453,0.040926266
201806,TUR,Turkey,Duzce,40.83889008,31.16389084,1584.59824,1216.489892,1528.201034
201806,TUR,Turkey,Elazig,38.44815826,39.30844879,5.743522962,2.57102469,3.884108603
201806,TUR,Turkey,Eskisehir,39.77666855,30.52055931,118.9134042,5.833927252,27.66528716
201806,TUR,Turkey,Istanbul,41.01383972,28.94965935,2019.921923,1653.477563,1876.414127
201806,TUR,Turkey,Izmir,38.41273117,27.13838005,510.8098904,356.8579489,436.7154283
201806,TUR,Turkey,Izmir,38.2305603,28.20443916,56.32879514,40.93115286,46.69791828
201806,TUR,Turkey,Izmir,38.32278061,26.30639076,10.80453426,1.343033092,10.06164528
201806,TUR,Turkey,Izmir,38.28245926,26.37458992,12.87813175,8.456466097,12.43574799
201806,TUR,Turkey,Izmir,39.07099915,26.89016914,0.72974994,0.000814453,0.174700181
201806,TUR,Turkey,Kayseri,38.7322197,35.48527908,0.823412041,0.000814453,0.198636051
201806,TUR,Turkey,Kirsehir,39.14582825,34.16389084,27.85429457,13.37006139,25.30641562
201806,TUR,Turkey,Kocaeli,40.76694107,29.91694069,13.75448324,4.231898087,11.00053748
201806,TUR,Turkey,Kocaeli,40.69144058,29.6156807,27.68651724,26.6774099,27.344637
201806,TUR,Turkey,Konya,37.87134934,32.48463821,0.425958949,0.000814453,0.182088434
201806,TUR,Turkey,Manisa,38.61201859,27.42646027,183.3563407,43.25152962,152.0217782
201806,TUR,Turkey,Manisa,38.49533081,27.6996994,0.557900344,0.000814453,0.043836738
201806,TUR,Turkey,Mardin,37.47750092,40.48806,0.047238277,0.033392575,0.040315426
201806,TUR,Turkey,Mardin,37.19332886,40.58499908,0.020361326,0.000814453,0.01058789
201806,TUR,Turkey,Mersin,36.79526138,34.61791992,0.045609371,0.022804686,0.033229685
201806,TUR,Turkey,Mugla,36.85499954,28.27416992,32.09596609,2.7968318,16.5283786
201806,TUR,Turkey,Mugla,37.03833008,27.42917061,1.043314367,0.000814453,0.256176812
201806,TUR,Turkey,Mugla,37.1049118,28.41666985,13.79031917,7.17858925,13.11267302
201806,TUR,Turkey,Rize,41.02082825,40.52193832,6.949727941,4.655413677,5.802570809
201806,TUR,Turkey,Sakarya,40.78055954,30.40332985,98.47144693,28.73227497,88.43800119
201806,TUR,Turkey,Sakarya,40.69141007,30.26737976,12.00503807,10.70598544,11.57546159
201806,TUR,Turkey,Sanliurfa,36.84722138,40.04999924,0.319672825,0.000814453,0.107100577
201806,TUR,Turkey,Sanliurfa,36.7536087,39.45000076,0.079612786,0.001628906,0.048392086
201806,TUR,Turkey,Tekirdag,41.28499985,28.00028038,0.032578122,0.020361326,0.027080564
201806,TUR,Turkey,Trabzon,41.04582977,39.27639008,14.0240672,9.041243393,12.16010993
201806,TUR,Turkey,Usak,38.67351151,29.40579987,54.70538659,32.11215335,43.66814665
201806,TUR,Turkey,Yalova,40.62015152,29.22536087,382.2081598,264.7958944,347.6877329
201806,TUR,Turkey,Zonguldak,41.45138931,31.79305077,27.82334535,26.60624707,27.32289619
201806,TTO,Trinidad and Tobago,Port of Spain,10.66617012,-61.51657105,55.17593684,12.8251923,34.53769127
201806,TTO,Trinidad and Tobago,Port of Spain,10.66666985,-61.53332901,13.32643725,0.038279294,4.474675091
201806,TTO,Trinidad and Tobago,San Fernando,10.28332996,-61.46667099,0.020361326,0.020361326,0.020361326
201806,TTO,Trinidad and Tobago,Tunapuna-Piarco,10.63333035,-61.3833313,393.4374313,4.460759397,72.86031271
201806,TWN,"Taiwan, China",Changhua,24.0732708,120.5627594,498.3435664,378.5614462,458.1612395
201806,TWN,"Taiwan, China",Changhua,23.96191216,120.5738373,71.21577536,41.68879782,66.44175176
201806,TWN,"Taiwan, China",Chiayi,23.47916985,120.4488907,5088.004683,4297.403207,4532.44025
201806,TWN,"Taiwan, China",Chiayi,23.45944023,120.332222,0.022804686,0.022804686,0.022804686
201806,TWN,"Taiwan, China",Chiayi,23.46290207,120.2426147,0.048867183,0.020361326,0.034614255
201806,TWN,"Taiwan, China",Hsinchu,24.80360985,120.9686127,462.1974271,418.8787433,444.3552938
201806,TWN,"Taiwan, China",Hsinchu,24.83832932,121.007782,151.6495304,121.3994204,140.3382448
201806,TWN,"Taiwan, China",Kaohsiung,22.61626053,120.3133316,464.1051816,38.41612182,310.138501
201806,TWN,"Taiwan, China",Kaohsiung,22.62659073,120.3612595,1080.013812,819.242856,1002.381247
201806,TWN,"Taiwan, China",Miaoli,24.56427002,120.8236694,271.3757588,236.3143691,266.7009399
201806,TWN,"Taiwan, China",Nantou,23.74638939,120.7525024,123.6860991,67.36992802,84.05715491
201806,TWN,"Taiwan, China",Nantou,23.91566086,120.6638718,14.05745977,0.17592186,11.94278574
201806,TWN,"Taiwan, China",Nantou,23.95907974,120.6851578,27.89746058,13.49385826,22.72529086
201806,TWN,"Taiwan, China",New Taipei,25.01427078,121.4671936,1769.368726,815.9598244,1262.965172
201806,TWN,"Taiwan, China",Pingtung,22.67135048,120.4881363,97.11787685,83.1513304,91.91827873
201806,TWN,"Taiwan, China",Pingtung,22.00416946,120.7438889,13.30816296,3.871095383,12.35630353
201806,TWN,"Taiwan, China",Taichung,24.14690018,120.6838989,2836.29765,2300.980724,2676.144444
201806,TWN,"Taiwan, China",Taichung,24.25,120.7169418,940.8398831,886.5115883,912.9890699
201806,TWN,"Taiwan, China",Tainan,22.99082947,120.2133331,54.52093842,34.94146146,50.21595929
201806,TWN,"Taiwan, China",Tainan,23.30694008,120.3105621,143.2541483,122.8237524,126.984357
201806,TWN,"Taiwan, China",Taipei,25.04776001,121.5318527,3527.071687,1459.662006,2977.370344
201806,TWN,"Taiwan, China",Taitung,22.75830078,121.1444016,41.4076079,24.84733388,39.39352445
201806,TWN,"Taiwan, China",Taoyuan,24.99367905,121.2969589,829.3539726,619.3809592,764.1634692
201806,TWN,"Taiwan, China",Taoyuan,24.88372994,121.2904282,10.3476261,0.025248045,5.268573813
201806,TWN,"Taiwan, China",Yunlin,23.70944023,120.5433273,28.58893123,19.25041247,27.32336789
201806,UKR,Ukraine,-,50.45465851,30.5237999,151.8897941,134.4289386,146.0165245
201806,UKR,Ukraine,Avtonomna Respublika Krym,45.20090866,33.36655045,329.2389835,284.9681659,319.3158639
201806,UKR,Ukraine,Avtonomna Respublika Krym,44.95719147,34.11079025,256.1003863,206.142752,227.7039659
201806,UKR,Ukraine,Avtonomna Respublika Krym,44.84560013,33.67161179,9.655340998,7.821192712,9.273995412
201806,UKR,Ukraine,Avtonomna Respublika Krym,44.5001297,34.16147995,28.11817736,13.732493,26.72377943
201806,UKR,Ukraine,Avtonomna Respublika Krym,45.03676987,35.37789154,55.50171806,20.66023071,47.93520961
201806,UKR,Ukraine,Avtonomna Respublika Krym,44.57799912,34.34463882,13.96624103,6.178440895,13.05536691
201806,UKR,Ukraine,Avtonomna Respublika Krym,44.75524902,33.8578186,11.98874901,3.752999689,10.99466154
201806,UKR,Ukraine,Avtonomna Respublika Krym,44.39213944,33.78797913,0.428402308,0.428402308,0.428402308
201806,UKR,Ukraine,Avtonomna Respublika Krym,45.05310059,34.31541824,0.199311934,0.182851074,0.192081754
201806,UKR,Ukraine,Cherkaska oblast,48.74837875,30.22183991,3643.327257,2536.240064,3279.806403
201806,UKR,Ukraine,Cherkaska oblast,49.42853928,32.06206894,431.3901293,255.7285885,336.8080699
201806,UKR,Ukraine,Cherkaska oblast,48.99089813,29.80470085,28.44775088,11.46261233,26.15107555
201806,UKR,Ukraine,Cherkaska oblast,49.37889862,32.14643097,65.64746161,0.066785151,19.15065354
201806,UKR,Ukraine,Cherkaska oblast,49.22241974,31.88714027,18.71124455,14.05316799,17.47455272
201806,UKR,Ukraine,Cherkaska oblast,49.66886139,32.03773117,14.40767459,0.024433592,8.285926499
201806,UKR,Ukraine,Cherkaska oblast,49.24544907,30.11020088,14.40278787,10.56182725,13.88177207
201806,UKR,Ukraine,Cherkaska oblast,49.41699982,31.92008972,27.31431219,11.83074512,15.70592973
201806,UKR,Ukraine,Cherkaska oblast,49.01501846,31.0621109,13.88723909,1.822745943,12.15547234
201806,UKR,Ukraine,Chernihivska oblast,51.50550842,31.28487968,321.0488436,184.3498207,289.7608059
201806,UKR,Ukraine,Chernihivska oblast,50.59323883,32.38761139,46.53180931,24.22471633,37.02869828
201806,UKR,Ukraine,Chernivetska oblast,48.29148865,25.94034004,625.1203304,445.6829661,534.4021287
201806,UKR,Ukraine,Chernivetska oblast,48.52307129,25.84369087,36.84300574,20.1948726,31.52618057
201806,UKR,Ukraine,Chernivetska oblast,48.27077103,26.12623978,42.17400823,13.48571373,38.84479561
201806,UKR,Ukraine,Chernivetska oblast,48.43161011,26.26231003,151.9020109,48.5576913,112.6468142
201806,UKR,Ukraine,Dnipropetrovska oblast,48.45000076,34.98332977,1427.511866,892.489346,1235.450902
201806,UKR,Ukraine,Dnipropetrovska oblast,48.5113411,34.60210037,260.6502265,53.6203315,201.1034868
201806,UKR,Ukraine,Dnipropetrovska oblast,48.57527924,35.10680008,272.6055829,214.4224818,255.7896769
201806,UKR,Ukraine,Dnipropetrovska oblast,47.90966034,33.38043976,176.9062479,111.1636448,152.656512
201806,UKR,Ukraine,Dnipropetrovska oblast,47.57118988,34.39636993,322.9021315,175.1541875,271.6566402
201806,UKR,Ukraine,Dnipropetrovska oblast,48.37678146,35.12398148,218.4486287,173.199532,201.4606465
201806,UKR,Ukraine,Dnipropetrovska oblast,47.63542938,34.62768936,83.46270599,13.99556134,54.76435013
201806,UKR,Ukraine,Dnipropetrovska oblast,47.81568909,34.74137116,35.59022423,1.418777226,32.77972319
201806,UKR,Ukraine,Dnipropetrovska oblast,48.32043839,35.51792145,41.4198247,0.139271473,34.50509279
201806,UKR,Ukraine,Dnipropetrovska oblast,47.56850052,34.88095856,14.13076055,9.972163237,13.56164451
201806,UKR,Ukraine,Dnipropetrovska oblast,48.53340912,35.87049866,16.58552207,6.095366683,14.05102867
201806,UKR,Ukraine,Dnipropetrovska oblast,48.04927063,33.87461853,13.86524885,11.79969409,13.44246288
201806,UKR,Ukraine,Dnipropetrovska oblast,47.6917305,33.25714111,14.33681717,8.157561825,9.856860439
201806,UKR,Ukraine,Dnipropetrovska oblast,48.63798142,35.24547958,14.16333867,9.706651541,13.5011369
201806,UKR,Ukraine,Dnipropetrovska oblast,48.68735123,33.92279053,4.884274986,1.391085822,4.25020012
201806,UKR,Ukraine,Donetska oblast,48.02299881,37.80223846,1498.632822,1103.243808,1390.887812
201806,UKR,Ukraine,Donetska oblast,48.28197861,37.17584992,781.5629998,533.4788677,749.7961475
201806,UKR,Ukraine,Donetska oblast,48.34698105,38.05419159,196.6677614,153.4445722,181.5824892
201806,UKR,Ukraine,Donetska oblast,47.06666946,37.5,141.5442168,121.6638122,131.3906247
201806,UKR,Ukraine,Donetska oblast,48.8666687,37.6166687,27.36725164,9.916780429,14.98202604
201806,UKR,Ukraine,Donetska oblast,48.04782105,37.92575836,54.89983725,43.91938113,53.20648584
201806,UKR,Ukraine,Donetska oblast,47.16146088,37.48934174,95.2197431,61.3722957,75.20830654
201806,UKR,Ukraine,Donetska oblast,48.01139832,38.26443863,107.8612762,41.71058444,83.87946161
201806,UKR,Ukraine,Donetska oblast,48.98836136,37.80224991,64.49165091,49.47043866,62.64247258
201806,UKR,Ukraine,Donetska oblast,48.72304916,37.55628967,21.15626126,0.023619139,10.55681532
201806,UKR,Ukraine,Donetska oblast,48.59558868,37.9998703,14.22605156,6.426849078,13.34656513
201806,UKR,Ukraine,Donetska oblast,48.40642166,37.18111038,14.11447149,12.49289545,13.70029157
201806,UKR,Ukraine,Donetska oblast,48.52769852,37.70690155,4.642382428,0.976936443,3.287940763
201806,UKR,Ukraine,Donetska oblast,48.46147156,37.08523941,13.96461213,5.82008155,13.34891578
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.63479996,24.56936073,642.4861271,283.4853014,558.3057278
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.92150116,24.70972061,102.3400926,35.0003057,54.81720484
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.91836166,24.65275002,66.98478717,31.77720635,51.82492085
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.90219116,24.84482002,42.53073867,0.784318294,27.54032643
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.53115082,25.03648949,25.44297267,10.67422177,16.38956583
201806,UKR,Ukraine,Ivano-Frankivska oblast,49.25865936,24.62775993,2.509329871,0.017103514,1.263216692
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.99620056,24.19747925,13.87502229,11.44958108,13.43990414
201806,UKR,Ukraine,Ivano-Frankivska oblast,49.01187134,24.3730793,61.65653982,5.618097191,37.478872
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.44691849,25.56937027,12.18951169,3.729135579,9.156094318
201806,UKR,Ukraine,Ivano-Frankivska oblast,48.25867844,25.17946053,14.00533478,1.583296744,10.53434571
201806,UKR,Ukraine,Kharkivska oblast,49.98080826,36.25271988,3988.234288,2887.68248,3501.919438
201806,UKR,Ukraine,Kharkivska oblast,49.98226929,36.38417816,176.8588378,90.75470782,134.4103758
201806,UKR,Ukraine,Kharkivska oblast,48.88936997,36.31755066,10.90878425,4.227011369,10.28675931
201806,UKR,Ukraine,Kharkivska oblast,49.69664002,36.36109161,36.42804191,14.40059267,28.11145834
201806,UKR,Ukraine,Kharkivska oblast,49.91342926,36.17510986,27.91252796,10.46653624,15.29873661
201806,UKR,Ukraine,Kharkivska oblast,50.06354141,36.16564179,20.32269082,0.546889321,13.99932607
201806,UKR,Ukraine,Kharkivska oblast,49.89337158,36.02243042,23.9986738,11.92685058,22.61182313
201806,UKR,Ukraine,Kharkivska oblast,49.69585037,37.17348099,67.28278154,9.005063861,50.84075066
201806,UKR,Ukraine,Kharkivska oblast,49.94691086,35.92906952,14.03506232,8.330225873,13.18467682
201806,UKR,Ukraine,Kharkivska oblast,50.2360611,36.16835022,7.191416885,4.635255964,6.345306101
201806,UKR,Ukraine,Kharkivska oblast,49.37770081,37.62136078,14.14053399,0.017917967,10.56392603
201806,UKR,Ukraine,Kharkivska oblast,49.88005066,36.73722839,4.075930327,2.537835728,3.665693185
201806,UKR,Ukraine,Kharkivska oblast,49.78583145,36.07527924,14.17799883,1.695691266,10.52997309
201806,UKR,Ukraine,Kharkivska oblast,48.90969849,37.02051163,0.005701171,0.005701171,0.005701171
201806,UKR,Ukraine,Khersonska oblast,46.65581131,32.61780167,445.3799895,224.0627299,391.2074928
201806,UKR,Ukraine,Khersonska oblast,46.78142166,33.44789887,178.5558016,27.50530144,154.9636222
201806,UKR,Ukraine,Khersonska oblast,46.61841965,32.71889877,27.7565602,25.87435919,27.21687985
201806,UKR,Ukraine,Khersonska oblast,46.8415184,33.42837906,36.66178994,13.30979187,31.57577602
201806,UKR,Ukraine,Khersonska oblast,46.75450897,33.34864044,13.94099299,1.622390491,12.55898153
201806,UKR,Ukraine,Khersonska oblast,46.81370926,33.48698044,9.278249232,4.634237898,8.906703416
201806,UKR,Ukraine,Khersonska oblast,46.35559845,34.33272171,13.97441101,4.961444414,11.91744323
201806,UKR,Ukraine,Khmelnytska oblast,49.42161179,26.99653053,121.7708937,93.08098937,112.1222614
201806,UKR,Ukraine,Khmelnytska oblast,48.68450165,26.58559036,38.37158142,14.23663945,28.09113922
201806,UKR,Ukraine,Khmelnytska oblast,49.75764084,27.20342064,9.614242933,0.670094435,7.135749973
201806,UKR,Ukraine,Khmelnytska oblast,48.88909149,26.85635948,25.40441977,1.418777226,20.32261731
201806,UKR,Ukraine,Khmelnytska oblast,50.23910141,25.76575089,0.224789044,0.016289061,0.044474954
201806,UKR,Ukraine,Kirovohradska oblast,48.51319885,32.25970078,259.7771328,204.7070749,232.6821735
201806,UKR,Ukraine,Kirovohradska oblast,48.64308167,31.63656998,14.20243242,5.005628492,12.8378678
201806,UKR,Ukraine,Kirovohradska oblast,48.66960907,33.11592865,39.29410222,31.87017171,37.83167147
201806,UKR,Ukraine,Kirovohradska oblast,48.24222183,31.41583061,68.56798847,38.24060719,59.35839127
201806,UKR,Ukraine,Kirovohradska oblast,48.72093964,33.07078171,26.64462817,6.197173315,13.54424459
201806,UKR,Ukraine,Kirovohradska oblast,48.71278,32.66471863,13.93366291,4.573153918,12.60223408
201806,UKR,Ukraine,Kyiv,50.45465851,30.5237999,8977.345338,8003.894439,8657.995639
201806,UKR,Ukraine,Kyivska oblast,50.38912964,30.37050057,1620.541106,842.0199743,1307.928405
201806,UKR,Ukraine,Kyivska oblast,50.32899857,30.71059036,1857.384835,927.0977185,1544.762734
201806,UKR,Ukraine,Kyivska oblast,50.54439926,30.15304947,1496.344523,1335.494107,1460.857912
201806,UKR,Ukraine,Kyivska oblast,49.73176956,29.66568947,33.90568079,13.67792465,25.1331051
201806,UKR,Ukraine,Kyivska oblast,50.35269165,30.95500946,373.0446721,121.3461755,292.5048973
201806,UKR,Ukraine,Kyivska oblast,50.27423096,30.3270607,28.04406213,15.26773702,20.13361311
201806,UKR,Ukraine,Kyivska oblast,50.18692017,30.3134594,199.3243546,103.9299113,182.6088624
201806,UKR,Ukraine,Kyivska oblast,50.50276184,31.78491974,179.8735867,169.8508255,177.6625613
201806,UKR,Ukraine,Kyivska oblast,50.33068085,30.4683609,197.857496,140.2231644,174.1238887
201806,UKR,Ukraine,Kyivska oblast,50.46408081,29.8112793,121.8747555,84.0400514,111.2346894
201806,UKR,Ukraine,Kyivska oblast,50.1180191,30.78141022,667.8515072,0.002443359,554.2091325
201806,UKR,Ukraine,Kyivska oblast,50.5434494,30.21200943,137.4422113,40.39931502,101.1621937
201806,UKR,Ukraine,Kyivska oblast,50.31909943,30.29727936,307.9437276,67.05157868,162.4404915
201806,UKR,Ukraine,Kyivska oblast,49.80939102,30.11208916,141.3187056,102.4508646,122.9872375
201806,UKR,Ukraine,Kyivska oblast,50.48432159,30.90303993,62.9625153,15.40537959,31.5475677
201806,UKR,Ukraine,Kyivska oblast,50.51808929,30.80670929,115.4755979,56.64683906,86.98742169
201806,UKR,Ukraine,Kyivska oblast,49.38179016,30.45137024,52.47525822,47.75116643,51.25328955
201806,UKR,Ukraine,Kyivska oblast,50.58475876,30.4897995,24.64372062,13.41241295,22.76053759
201806,UKR,Ukraine,Kyivska oblast,50.46274948,30.7836895,87.92265093,62.53370576,72.45338429
201806,UKR,Ukraine,Kyivska oblast,50.5217514,30.25054932,86.74983853,54.16194278,70.35118773
201806,UKR,Ukraine,Kyivska oblast,50.10997009,30.62272072,43.85178153,23.23227347,30.81291588
201806,UKR,Ukraine,Kyivska oblast,49.99483872,31.5628109,80.52497381,23.11662113,63.17514952
201806,UKR,Ukraine,Kyivska oblast,50.58415985,30.01133919,45.75027161,9.14712229,35.21483577
201806,UKR,Ukraine,Kyivska oblast,50.0766983,29.91769981,83.5335634,53.04939991,70.00744686
201806,UKR,Ukraine,Kyivska oblast,49.55831909,30.49258995,27.68488833,19.59085385,26.76678934
201806,UKR,Ukraine,Kyivska oblast,50.36098099,31.32172966,20.3453428,6.774620533,13.25997998
201806,UKR,Ukraine,Kyivska oblast,50.72626877,30.9344101,13.96583381,0.083888665,10.52468965
201806,UKR,Ukraine,Luhanska oblast,48.56705093,39.31705856,185.3278293,148.6834674,172.8744743
201806,UKR,Ukraine,Luhanska oblast,48.50743103,39.30036163,45.44922939,25.06234949,36.13647132
201806,UKR,Ukraine,Luhanska oblast,48.94831848,38.49166107,0.137572575,0.000591751,0.038060531
201806,UKR,Ukraine,Luhanska oblast,48.63750839,38.64279938,0.065970698,0.000814453,0.024229978
201806,UKR,Ukraine,Luhanska oblast,48.13954163,38.93714905,55.05784115,36.04362007,52.96253849
201806,UKR,Ukraine,Luhanska oblast,48.90485001,38.44207001,47.08190235,10.08374331,33.23862846
201806,UKR,Ukraine,Luhanska oblast,48.46892929,38.81668854,28.07989807,15.24992086,26.06106237
201806,UKR,Ukraine,Luhanska oblast,49.01229096,38.37966919,13.91085822,6.76321819,12.45033274
201806,UKR,Ukraine,Luhanska oblast,48.08332062,39.37763977,14.02976837,0.021175779,12.97192416
201806,UKR,Ukraine,Luhanska oblast,48.29228973,39.73728943,5.212232326,0.256400003,2.519273091
201806,UKR,Ukraine,Luhanska oblast,48.08964157,39.65243149,20.74982055,1.404829718,14.54065511
201806,UKR,Ukraine,Luhanska oblast,48.32643127,39.53366089,14.09329571,12.25018844,13.56390122
201806,UKR,Ukraine,Luhanska oblast,49.54639816,39.08987045,14.16822539,1.267288958,12.58772494
201806,UKR,Ukraine,Luhanska oblast,49.20846176,39.58974838,13.7707723,3.776618828,11.0475019
201806,UKR,Ukraine,Luhanska oblast,49.27832031,38.91069031,13.82778401,0.533466753,11.07208209
201806,UKR,Ukraine,Luhanska oblast,49.37871933,40.13016129,0.042351559,0.020361326,0.027080564
201806,UKR,Ukraine,Lvivska oblast,49.83826065,24.02323914,983.0639579,800.200689,891.7377648
201806,UKR,Ukraine,Lvivska oblast,49.2783699,23.50617981,29.34555812,0.022804686,22.81859005
201806,UKR,Ukraine,Lvivska oblast,49.75621033,24.01028061,95.89777527,38.33304761,77.25859964
201806,UKR,Ukraine,Lvivska oblast,49.34991074,23.50560951,83.852829,68.85141813,82.44366911
201806,UKR,Ukraine,Lvivska oblast,49.28672028,23.43238068,137.5677389,80.17923848,123.6439105
201806,UKR,Ukraine,Lvivska oblast,49.83332825,23.89999962,41.23738721,12.49788398,36.55494812
201806,UKR,Ukraine,Lvivska oblast,49.15410996,23.02967072,13.85384651,7.204651748,12.80453959
201806,UKR,Ukraine,Lvivska oblast,50.3142395,24.81756973,26.02666191,25.01266785,25.43731519
201806,UKR,Ukraine,Lvivska oblast,49.78892136,23.37218094,0.000814453,0.000814453,0.000814453
201806,UKR,Ukraine,Lvivska oblast,49.40663147,24.31360054,0.093662102,0.036650388,0.061807938
201806,UKR,Ukraine,Lvivska oblast,50.23154068,24.37700081,4.483156856,0.054568355,1.93820739
201806,UKR,Ukraine,Mykolaivska oblast,46.96591187,31.99740028,263.3992601,212.1577932,243.8502045
201806,UKR,Ukraine,Mykolaivska oblast,47.8177681,31.18263054,47.4541074,8.183624323,33.77622638
201806,UKR,Ukraine,Mykolaivska oblast,47.40718842,32.43867874,13.61276841,3.837702807,6.829392501
201806,UKR,Ukraine,Mykolaivska oblast,47.18410873,31.79375076,23.2681094,12.46113178,22.31087339
201806,UKR,Ukraine,Mykolaivska oblast,48.0443306,30.8507309,12.52873139,6.383683066,9.244451976
201806,UKR,Ukraine,Odeska oblast,46.4774704,30.73262024,3248.994535,2933.857183,3144.451604
201806,UKR,Ukraine,Odeska oblast,45.34928894,28.8407898,370.2690924,160.2851762,327.1677819
201806,UKR,Ukraine,Odeska oblast,46.5616684,30.79487038,326.2601214,271.2874924,319.8465785
201806,UKR,Ukraine,Odeska oblast,46.53295898,30.6595993,223.1267452,143.8803609,201.6373911
201806,UKR,Ukraine,Odeska oblast,46.36312866,30.64891052,108.019891,67.44310472,90.48793394
201806,UKR,Ukraine,Odeska oblast,47.75305176,29.53204918,212.6789414,166.7144686,198.4836405
201806,UKR,Ukraine,Odeska oblast,46.3289299,30.63480949,42.25463908,27.81274156,39.23643788
201806,UKR,Ukraine,Odeska oblast,46.56254959,30.86071014,109.1521843,13.56715903,74.93015078
201806,UKR,Ukraine,Odeska oblast,46.30495071,30.65477943,41.65357273,13.61521176,27.58527394
201806,UKR,Ukraine,Odeska oblast,46.19520187,30.34938049,34.46358113,8.055755193,23.5832477
201806,UKR,Ukraine,Odeska oblast,45.83731079,29.61424065,0.120879468,0,0.043768501
201806,UKR,Ukraine,Odeska oblast,46.02719879,30.37681961,13.85119954,6.299794401,12.35905326
